OBJECTID,FID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
194,193,2916,1005664.06,0,3.445252657,3.445252657,1.213336151,0.706899433,3538.088217,1.542250872,1.724184871
195,194,2916,1005664.06,0,3.176939964,3.176939964,0.583547307,0.7308976,1701.623946,0,1.635754704
196,195,2916,1005664.06,0,1.724184871,1.724184871,0.752738348,0.709486774,2194.985021,0.545383275,1.635754704
197,196,2916,1005664.06,0,9.331664085,9.331664085,1.578357465,1.099868438,4602.490367,1.542250872,2.934499025
198,197,2916,1005664.06,0,3.082270145,3.082270145,0.81025664,0.738745024,2362.708362,0.545383275,1.724184871
199,198,2862,987040.6515,0,3.926774025,3.926774025,1.013970915,0.86164669,2901.984758,1.219366789,1.724184871
200,199,2862,987040.6515,0,11.10261822,11.10261822,1.465266465,2.014532787,4193.592623,1.219366789,3.313837051
201,200,2916,1005664.06,0,11.31687164,11.31687164,3.252486114,2.143087809,9484.249507,2.724942446,6.538944721
202,201,2916,1005664.06,0,12.62862778,12.62862778,2.82334866,2.540526271,8232.884692,2.247587204,6.334464073
203,202,2916,1005664.06,0,1.724184871,1.724184871,0.290716267,0.5679055,847.7286358,0,1.542250872
204,203,2916,1005664.06,0,14.45166397,14.45166397,2.162082979,2.913914917,6304.633966,1.542250872,6.002085209
205,204,2862,987040.6515,0,13.42722797,13.42722797,1.611791284,1.612456205,4612.946655,1.542250872,3.082270145
206,205,2916,1005664.06,0,3.082270145,3.082270145,0.704383454,0.771450752,2053.982152,0,1.635754704
207,206,2862,987040.6515,0,6.194268227,6.194268227,1.653489822,1.322428233,4732.28787,1.542250872,3.176939964
208,207,2916,1005664.06,0,4.866467476,4.866467476,0.543622681,0.870641642,1585.203736,0,1.635754704
209,208,2916,1005664.06,0,2.180545568,2.180545568,0.50018409,0.680694062,1458.536806,0,1.542250872
210,209,2862,987040.6515,0,13.9405241,13.9405241,4.51418953,2.118757257,12919.61044,4.388551235,7.297879696
211,210,2916,1005664.06,0,1.724184871,1.724184871,0.463234505,0.665171446,1350.791816,0,1.542250872
212,211,2862,987040.6515,0,11.51450539,11.51450539,2.531258963,2.117084159,7244.463152,1.724184871,5.878684521
213,212,2862,987040.6515,0,1.724184871,1.724184871,0.298179655,0.576582281,853.3901732,0,1.542250872
214,213,2916,1005664.06,0,7.237793922,7.237793922,1.273105941,1.039217483,3712.376923,1.542250872,2.247587204
215,214,2862,987040.6515,0,2.724942446,2.724942446,0.361092276,0.632727342,1033.446093,0,1.542250872
216,215,2916,1005664.06,0,1.724184871,1.724184871,0.298024421,0.578206703,869.0392106,0,1.542250872
217,216,2862,987040.6515,0,7.609983444,7.609983444,1.067676423,1.001721188,3055.689923,1.219366789,2.180545568
218,217,2916,1005664.06,0,7.074963093,7.074963093,0.745543304,1.021874116,2174.004275,0,1.724184871
219,218,2916,1005664.06,0,6.357520103,6.357520103,1.39235003,1.249480016,4060.092686,1.542250872,3.082270145
220,219,2862,987040.6515,0,9.192111015,9.192111015,1.715745846,1.80361037,4910.464611,1.542250872,4.617845535
221,220,2916,1005664.06,0,17.43142509,17.43142509,1.015213118,1.759856536,2960.361453,0.545383275,1.724184871
222,221,1277,440409.1237,0,1.724184871,1.724184871,0.528049451,0.683134989,674.3191485,0,1.635754704
223,222,2916,1005664.06,0,2.180545568,2.180545568,0.682959001,0.702664632,1991.508448,0.545383275,1.635754704
224,223,2916,1005664.06,0,2.934499025,2.934499025,0.624569524,0.77031795,1821.244732,0,1.724184871
225,224,2916,1005664.06,0,7.704805851,7.704805851,3.207462919,2.01684203,9352.96187,3.082270145,6.146802902
226,225,2862,987040.6515,0,10.47157669,10.47157669,0.983607775,1.237508979,2815.085451,0.545383275,1.724184871
227,226,2916,1005664.06,0,6.146802902,6.146802902,0.886637255,0.894439586,2585.434237,0.545383275,1.724184871
228,227,2916,1005664.06,0,16.05492783,16.05492783,3.853507529,3.287199722,11236.82795,3.082270145,9.176465034
229,228,2862,987040.6515,0,9.331664085,9.331664085,1.681120196,1.735307143,4811.366001,1.542250872,4.354793072
230,229,2916,1005664.06,0,1.724184871,1.724184871,0.451704351,0.651268845,1317.169889,0,1.635754704
231,230,2862,987040.6515,0,1.724184871,1.724184871,0.770179697,0.723303786,2204.254292,0.545383275,1.635754704
232,231,2824,973935.29,0,8.726204872,8.726204872,2.620991764,1.293850508,7401.680742,2.247587204,4.354793072
233,232,2916,1005664.06,0,3.082270145,3.082270145,0.912454294,0.729815791,2660.716722,1.219366789,1.724184871
234,233,2916,1005664.06,0,2.180545568,2.180545568,0.529900749,0.689160314,1545.190583,0,1.635754704
235,234,2916,1005664.06,0,10.9097147,10.9097147,1.952266935,2.251649959,5692.810383,1.542250872,5.13152647
236,235,2862,987040.6515,0,4.1463871,4.1463871,0.865918188,0.790482739,2478.257854,0.545383275,1.724184871
237,236,2862,987040.6515,0,10.69973564,10.69973564,1.749661409,2.165607437,5007.530951,1.219366789,5.13152647
238,237,2916,1005664.06,0,9.854283333,9.854283333,1.440011059,0.914760689,4199.072248,1.542250872,2.180545568
239,238,2916,1005664.06,0,2.724942446,2.724942446,0.689186506,0.720932144,2009.66785,0.545383275,1.724184871
240,239,2916,1005664.06,0,3.964232206,3.964232206,0.447598487,0.687384206,1305.197188,0,1.542250872
241,240,2916,1005664.06,0,3.850750208,3.850750208,0.61366519,0.78930525,1789.447693,0,1.724184871
242,241,2916,1005664.06,0,3.082270145,3.082270145,1.011528804,0.801225908,2949.617993,1.219366789,1.724184871
243,242,2862,987040.6515,0,3.082270145,3.082270145,0.861057687,0.766785578,2464.3471,1.219366789,1.724184871
244,243,2916,1005664.06,0,11.79218006,11.79218006,1.462640122,1.413088786,4265.058594,1.542250872,2.724942446
